Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
9/1/22,RealbroadEER,111.26,103.6793159,102.6863929,93.21164776,109.2103793,110.918831,106.8255646,107.502828,101.32625,98.42315855,103.4083653,102.4106213,97.08890525,98.77624834,96.68791,94.62276,96.43678771,93.6214503,33.5820029,99.99863,96.29193684,109.7544638,98.18097629,104.0448731,101.6918443,106.0131524,104.465225,98.33536082
10/1/22,RealbroadEER,112.99,103.813252,102.7358724,93.23635875,110.2909758,111.0196295,107.5779339,107.9140586,101.376875,97.56846035,103.3862089,102.2951328,97.07518103,95.62419122,95.92944,95.826126,97.32432336,92.45990778,33.62706716,96.470924,96.48443436,110.8429366,101.0385058,103.8342683,100.9967827,106.5273031,104.79834,98.68220161
11/1/22,RealbroadEER,110.19,103.6401612,102.7853524,93.25820506,110.7800471,111.769917,107.7982518,108.2067442,101.3515625,100.5462268,103.368306,102.1806037,95.44086902,95.70609485,97.27307,93.97217,96.67708302,92.2845862,33.20204364,97.9551,96.40487816,107.8734142,98.88356344,103.5669239,100.642337,106.7794513,104.35031,96.86632764
12/1/22,RealbroadEER,107.44,103.6017651,102.8348325,93.27953077,111.6301828,112.7940257,108.3173434,108.4596298,101.3642188,102.8908207,103.35384,102.0670262,99.08420078,95.82492932,96.090546,96.22069,96.32908,94.97056494,34.3368583,95.9759,95.78048317,109.4226288,99.1073551,103.6379198,102.179771,107.1513438,103.40061,93.89174262
1/1/23,RealbroadEER,105.69,103.9101431,102.8843127,93.29959124,112.6255129,112.7414736,109.0239238,108.7299629,101.3578906,97.09241331,103.3421512,101.9543923,94.89944057,96.51380305,95.65512,93.95607,96.76233671,95.8725114,33.15960587,95.9915,95.56582659,105.3432639,98.19425637,104.0458274,101.3462522,107.5711221,103.50923,91.90898801
2/1/23,RealbroadEER,106.2,104.32699,102.9337928,93.31974477,113.5106824,114.2836436,109.6978738,109.0216536,101.3610547,96.47531906,103.3327064,101.8426941,94.64946023,95.63062685,96.46556,93.64084,96.53769148,96.95949883,33.27825784,94.81802,95.23087198,105.9944144,97.43152181,104.6562059,101.2635898,107.9644636,104.122894,91.44682569
3/1/23,RealbroadEER,106.83,104.8214081,102.983273,93.33983686,114.4956018,115.565326,110.5014823,109.3068369,101.3594727,97.09097456,103.3250748,101.731924,96.53371935,94.99925535,95.95262,90.96448,96.56959487,97.61169325,33.75833321,97.115166,93.61192957,102.8479608,94.33620338,105.2951358,102.0095255,108.3873038,104.68416,91.24998456
4/1/23,RealbroadEER,105.96,105.2845329,103.0327531,93.36045555,115.388424,116.4149043,111.228297,109.558908,101.3602637,106.7611835,103.3189083,101.6220741,97.12676211,95.55377673,96.096176,95.19547,96.51213413,98.06015272,33.69991813,95.05915,94.89010913,102.2504899,95.31196525,105.7270004,102.6896543,108.7691986,104.871666,90.81617097
5/1/23,RealbroadEER,106.76,105.5032176,103.0822333,93.38079752,116.0654675,116.3345256,111.7070791,109.7666804,101.3598682,94.13751639,103.3139256,101.5131369,96.89417058,95.34919986,95.63683,97.8319,95.71392649,95.50972544,32.37821476,95.53794,96.12204951,99.048334,99.2550438,105.7934692,102.7696126,109.0640054,104.798134,90.72886662
6/1/23,RealbroadEER,107.25,105.6040741,103.1317134,93.40024271,116.710563,115.849239,112.1990524,109.9318789,101.3600659,98.76295924,103.3098994,101.4051047,97.34917889,94.00740921,95.70368,96.420334,95.48373907,94.01612502,33.31130836,92.619225,95.50903871,99.42390395,95.7449928,106.0134761,102.6890504,109.3341693,104.51316,90.6198655
7/1/23,RealbroadEER,106.24,105.4685311,103.1811936,93.41959331,117.1421785,117.0876573,112.4454729,110.0619818,101.359967,87.908946,103.3066462,101.2979701,96.45108504,93.57976253,95.56804,93.86811,96.11178698,93.30707968,33.50504627,91.53306,95.99136692,99.52595802,98.15609465,105.8046007,102.3910087,109.5213758,104.20034,90.35276447
8/1/23,RealbroadEER,107.71,105.4905141,103.2306738,93.44092332,117.7881428,117.7347123,112.8990328,110.1642941,101.3600165,116.7837815,103.3040176,101.1917256,94.4940579,94.55692067,95.69696,95.00803,95.60801149,91.37910463,34.95240959,90.56865,95.0824004,101.4489505,95.74963551,105.9410576,102.2797071,109.7708178,103.81921,90.90266137
9/1/23,RealbroadEER,109.13,105.6563924,103.2801539,93.46135961,118.4933391,118.436697,113.4034576,110.2424887,101.3599918,84.48929332,103.3018936,101.0863637,96.53617723,94.87527006,94.87424,93.18714,95.10711637,89.95202796,33.75852976,92.13412,94.58315822,100.5623077,96.67134176,106.0327475,103.3015955,110.0319399,103.44779,92.07116116
10/1/23,RealbroadEER,110.46,105.7552907,103.3296341,93.48018735,119.0315736,118.385099,113.7979285,110.2960636,101.3600041,111.8405736,103.3001773,100.9818773,95.49002747,92.92327784,95.06314,89.410934,94.67603426,87.49249267,33.35668278,91.168015,94.76360172,100.1575757,93.20111248,106.2498142,102.4816263,110.2292138,102.9559,92.44149519
11/1/23,RealbroadEER,108.43,105.6712519,103.3791142,93.50031177,119.4924339,119.0656903,114.039713,110.3221958,101.3599979,63.91017536,103.2987905,100.8782588,96.40604484,93.7646618,94.078964,93.00224,93.83564831,90.21682759,33.34239093,94.47772,93.37705152,99.27338743,95.80330603,106.0873522,103.2210468,110.3915425,102.490585,91.24862261
12/1/23,RealbroadEER,106.66,105.2625732,103.4285944,93.51891955,119.6647579,118.7215969,114.039226,110.3181643,101.360001,143.7050403,103.29767,100.7755013,92.18084535,96.12094006,94.06729,88.82231,93.60557773,89.50175544,33.05805457,90.53258,94.28149784,103.4230284,96.97354898,105.4392098,102.6555144,110.4476411,101.99051,90.06216194
1/1/24,RealbroadEER,107.43,104.869695,103.4780745,93.53529391,119.9144867,119.6441914,114.1693336,110.2826602,101.3599995,53.85009065,103.2967646,100.6735975,94.34826568,93.92247308,94.48402,87.65286,92.79466619,88.57366527,33.47496275,96.58282,94.92388509,100.9260333,93.34185915,105.1553285,102.7284085,110.5190488,101.45892,90.31390837
2/1/24,RealbroadEER,108.05,104.9073403,103.5275547,93.54707501,120.4913052,120.4850909,114.5772285,110.2156687,101.3600003,154.657652,103.296033,100.5725403,93.70695408,95.58181891,94.974335,88.32063,93.21138776,87.59800725,32.25860333,98.96912,93.96399327,103.071089,101.9854338,104.9128609,103.2600261,110.6889914,100.92008,90.91177317
3/1/24,RealbroadEER,108.39,104.9198802,103.5770348,93.556261,120.9136792,120.9471978,114.7508891,110.1176588,101.3599999,50,103.2954418,100.4723227,94.6977531,94.53164892,94.70175,88.098404,92.32945089,90.67856264,34.1374361,94.185715,94.15618914,99.44900184,97.74627889,105.6784898,103.3810271,110.7971126,100.38484,91.24163491
4/1/22,ShorttermIR,0.91,0.853106607,0.753156611,2.455201238,0.784824919,0.863106135,0.691546947,1.103212445,0.73,0.38538832,1.255280777,0.868187145,2.491468602,1.175207579,1.6591032,1.1428523,3.115869563,3.300842292,2.632699151,1.1267987,1.593697272,0.091313603,0.018262692,0.835671022,1.4838337,0.872679121,0.47276148,1.463020937
5/1/22,ShorttermIR,1.33,0.8043398,0.766723634,2.44416471,0.833862894,0.86892702,0.667515856,1.418289514,0.38,0.76915483,1.209634626,0.872068438,1.284685353,1.32151436,1.5558025,1.1517985,2.760420956,3.073238996,2.614827188,1.5145274,1.516465389,2.916394803,0.131865579,0.555816009,1.146687536,0.877384136,0.43536553,0.775797018
6/1/22,ShorttermIR,1.87,0.717717145,0.753850131,2.433465529,0.933207334,1.028651944,0.673719133,1.646577664,0.555,0.427597634,1.16917752,0.875946951,1.585305639,1.391859101,1.5936244,0.82150024,2.44571182,3.415518777,2.595886581,0.4963583,1.475022428,2.287291077,2.090320419,0.725598982,1.303457358,1.044928333,0.33727488,1.471187823
7/1/22,ShorttermIR,2.5,0.631863982,0.740287252,2.423135701,1.051161339,5.553302841,0.711936562,1.79826579,0.4675,1.381399626,1.133319571,0.879822685,1.55343177,1.655825902,1.4491773,1.3693326,2.516846742,3.214382478,2.578574347,-0.102518976,1.353592301,2.720903535,2.070650606,0.604635605,1.42013967,1.105642376,0.533604,1.344912243
8/1/22,ShorttermIR,2.76,0.589638166,0.7262086,2.412773892,1.232934089,3.328003218,0.800565438,1.903141673,0.51125,0.484944228,1.101537946,0.883695643,1.508253697,1.665569008,1.6877301,1.4572089,3.038421725,3.413726585,2.560964983,0.28947023,1.364502111,5.039487152,0.976391728,0.472535859,1.468918931,1.215775254,0.6585053,2.044431179
9/1/22,ShorttermIR,3.21,0.49391671,0.712107262,2.402503842,1.33464956,1.98001822,0.810485845,1.985943741,0.489375,1.345646162,1.073369251,0.887565826,0.090901792,1.750435533,1.5251718,0.97491395,3.251635862,2.882761433,2.543271996,0.24508245,1.548677044,2.845211022,0.999490352,0.500128918,1.058662295,1.269989434,0.74995947,2.250471329
