Date,variable,Actual,var,varmlp,bigvar,szbvar,szbvarnnx,szbvar_finetuned,tvar,bsvar,msvar,VES,VGARCH,Nbeatsx,LGBM,DTS_CB,DTS_XGB,NHITS,TSMixer,BRNN,XGB,CatBoost,TiDE,TFT,varnnx,SZBVAR_Nbeats_LGBM,BSVAR_SZBVAR_TVAR,LSTNetx,WLSTNetx
4/1/22,RealbroadEER,105.16,103.676132,104.1755142,113.899226,103.1884574,104.584991,103.2111615,101.8109762,104.11,107.6383254,97.69787919,104.0596781,102.1180336,101.2309112,103.36865,102.620636,103.2720507,100.1525498,33.76065679,100.06058,104.3607286,106.0679597,104.4252877,103.6526247,102.1791341,103.0364779,103.029915,110.300936
5/1/22,RealbroadEER,103.36,102.792669,104.2485331,113.9199666,102.3508105,102.8621754,102.4476287,98.36533301,105.17,107.9714723,97.67554367,104.1136357,104.7546777,99.73687118,103.819016,101.52814,103.8653151,101.5820253,34.36835549,94.34296,103.9012639,107.3526414,111.2020576,102.6466096,102.2807865,101.9620478,102.51088,109.7320113
6/1/22,RealbroadEER,102.62,101.932362,104.3043904,113.9419789,101.6805073,102.3907643,101.8004152,96.70926718,104.64,105.697247,97.65625078,104.1671995,101.7223399,99.26128156,104.79567,101.13417,104.2097044,102.0531166,33.83610117,98.75705,104.3058607,108.2910947,112.8710743,102.1473878,100.8880429,101.0099248,103.53121,108.9140638
7/1/22,RealbroadEER,102.62,101.250065,104.3335521,113.9668148,101.3090058,102.2309242,101.4820894,93.35923494,104.905,110.5608706,97.63958605,104.2203724,104.3057965,99.6304429,104.02524,100.552704,103.5963941,104.4055284,34.88674839,100.48263,103.7081171,109.2469224,111.8454921,101.4074779,101.7484151,99.85774691,103.6829,108.6598033
8/1/22,RealbroadEER,103.03,100.968951,104.3280511,113.9880743,101.1558187,101.7563144,101.3452685,89.89780673,104.7725,108.9136912,97.62519145,104.2731572,101.8501474,99.33536014,103.555176,101.49896,101.9450882,103.8916238,34.09772499,101.13138,104.8407032,107.791094,101.5278544,100.8248261,100.7804421,98.60870848,103.933784,108.0608146
9/1/22,RealbroadEER,99.26,100.529175,104.3213806,114.0076039,100.7062773,101.5513295,100.9702081,93.98360857,104.83875,110.6600233,97.61275775,104.3255568,106.134215,99.31349642,104.13287,99.795105,101.1955755,103.7814893,33.34516866,102.922485,104.3485163,107.062864,110.0557468,101.0532363,102.0513296,99.84287862,103.964554,106.4971819
10/1/22,RealbroadEER,101.31,100.288105,104.3133996,114.0293302,100.4232413,100.3951538,100.7608125,92.50986835,104.805625,104.746098,97.60201782,104.377574,105.862288,98.62146876,104.638275,100.53354,101.7452915,104.5960171,33.40108482,97.80817,105.5898951,107.4214418,115.1322604,100.2662528,101.635666,99.24624488,103.16567,106.8701524
11/1/22,RealbroadEER,102.95,99.7865782,104.304366,114.0545294,99.81250519,99.42489471,100.2387073,90.3589781,104.8221875,115.9915666,97.59274092,104.4292115,97.6351093,98.86864722,106.132095,100.80008,101.3495438,104.387238,33.26269218,100.56989,105.9141942,109.4431414,113.6458141,100.2765886,98.77208724,98.3312236,101.96487,108.7274347
12/1/22,RealbroadEER,104.35,99.7240968,104.2946996,114.0800233,99.72660687,99.89193363,100.1658764,92.85672271,104.8139063,108.0205784,97.58472776,104.4804721,104.7601142,98.98459182,106.495255,100.562325,98.6447914,104.7202815,34.3884213,102.4152,105.6077088,106.9974873,114.2529018,100.3588052,101.1571043,99.13241196,102.588295,108.9690345
1/1/23,RealbroadEER,101.94,99.7589974,104.2849641,114.1065559,99.72624385,100.1221684,100.1934547,82.14580376,104.8180469,114.984899,97.57780619,104.5313586,103.1500792,100.7508285,107.69867,101.007416,97.5706253,104.2686694,33.53780636,101.66689,107.0102683,109.1548288,114.1217508,99.86069678,101.2090505,95.56336484,103.73859,108.076263
2/1/23,RealbroadEER,102.15,99.9256794,104.2751778,114.1309415,99.91675208,99.91252952,100.380306,87.61447385,104.8159766,101.414342,97.5718275,104.5818738,102.2458069,101.6774727,106.70784,99.42929,97.17693551,104.5563298,33.50726348,99.62029,106.5911939,107.0883005,113.7903657,100.1176522,101.2800106,97.44906751,104.206696,107.5637153
3/1/23,RealbroadEER,103.09,100.016105,104.2653615,114.1562385,100.019316,99.95808382,100.486633,95.07280819,104.8170117,122.5538669,97.56666326,104.6320202,98.4844847,103.3610592,107.82591,100.75331,97.22145067,103.6919424,34.83589302,102.14081,106.8279548,107.8039298,108.3164357,100.1490955,100.62162,99.96971196,104.53371,108.6461521
4/1/23,RealbroadEER,105.01,100.23204,104.2555323,114.1809637,100.344835,100.9110261,100.7998153,79.62325465,104.8164941,103.23098,97.5622025,104.6818007,104.4968052,102.7214087,107.99881,104.47221,97.50577757,104.296281,34.54198421,97.534195,107.5517907,107.2290993,111.3046641,100.262188,102.5210163,94.92819458,104.81587,110.1067786
5/1/23,RealbroadEER,106.86,100.388348,104.2457003,114.2026076,100.5486982,99.98754782,100.9386788,93.12779598,104.8167529,123.2461312,97.55834941,104.7312179,102.7262013,104.8483234,107.27209,105.28107,98.65435482,104.739198,33.02688663,98.96002,107.8294815,110.9597082,115.4206222,100.6033104,102.707741,99.49774903,104.94584,111.7540689
6/1/23,RealbroadEER,108.87,100.502908,104.2358667,114.2184361,100.6496143,99.44790525,100.9796935,84.68355269,104.8166235,93.21135632,97.55502121,104.7802743,99.09267431,107.9614394,107.621704,103.23294,99.76703114,105.8904439,34.08646952,96.7046,106.7938649,110.9700264,112.131979,100.8130732,102.5679093,96.71659683,104.963234,113.1860075
7/1/23,RealbroadEER,109.19,100.503465,104.2260323,114.2362641,100.5893074,99.81925646,100.9276422,65.90093625,104.8166882,134.0632724,97.55214638,104.8289728,102.2415493,111.4369946,105.73483,99.54742,98.70197473,107.1750441,33.5506309,99.675285,107.4684245,111.2804653,115.6099755,101.0841783,104.7559504,90.43564395,105.40258,113.7006349
8/1/23,RealbroadEER,108.78,100.641386,104.2161977,114.2561596,100.7310764,100.0550888,101.0688472,111.0215761,104.8166559,90.68298693,97.54966318,104.8773158,100.6690113,110.1851924,106.02534,106.77252,99.28976407,109.6589122,35.6178123,105.296844,106.6820809,111.7632364,114.1700899,100.628275,103.86176,105.5231028,105.83419,113.1699545
9/1/23,RealbroadEER,108.1,100.656485,104.2063629,114.2704202,100.7010767,100.4691035,101.0395532,78.57421535,104.8166721,140.211435,97.54751825,104.9253061,104.444441,109.6663745,105.50524,99.7161,98.22918994,110.5546565,34.36207725,105.973564,106.6335125,113.0008964,116.2174649,100.4083987,104.9372974,94.69732138,106.10526,112.1800168
10/1/23,RealbroadEER,106.84,100.702579,104.1965281,114.2773565,100.737669,100.8572285,101.0878866,83.89683007,104.816664,74.36474233,97.54566551,104.972946,102.7984937,109.5745841,105.27138,102.01203,97.95585996,112.258168,34.20718493,97.82002,106.9458955,114.5714293,111.2008394,101.0238053,104.3702489,96.48372102,106.543434,111.3673663
11/1/23,RealbroadEER,107.17,100.739686,104.1866933,114.2703514,100.7976538,100.8783886,101.2238985,91.7263537,104.816668,158.0580701,97.54406516,105.0202383,103.8450651,110.5196038,106.00444,102.77594,98.18418179,111.8014881,33.75038027,103.156204,107.8913211,114.3135278,114.9079174,100.6884755,105.0541076,99.1135585,106.95377,111.405279
12/1/23,RealbroadEER,108.35,100.300694,104.1768584,114.2571636,100.1802987,100.140189,100.6664392,93.55614567,104.816666,61.89896173,97.54268281,105.0671854,101.6957823,110.2650914,106.8718,102.5217,98.53575796,112.4963406,33.33576439,104.20537,106.2560034,113.2485085,116.7670976,100.6985016,104.0470575,99.51770346,107.352104,111.8169029
1/1/24,RealbroadEER,108.34,99.7681132,104.1670236,114.240065,99.59422895,99.6437876,100.1013719,111.634686,104.816667,176.2579326,97.54148877,105.1137899,102.9372005,112.5427152,108.54974,101.850136,98.40548216,112.5038836,34.52762533,107.60224,107.8346462,114.5073933,110.6496268,99.97019838,105.0247149,105.3485273,107.80651,112.014752
2/1/24,RealbroadEER,108.49,99.4144218,104.1277062,114.2198795,99.39414789,99.37060699,99.89219303,106.8990422,104.8166665,50,97.54045739,105.1600543,100.6809227,110.7219082,107.7643,102.55501,98.0306072,111.5047606,32.91470767,104.26023,107.8269893,111.3833469,123.1903472,98.52618286,103.5989929,103.7032855,108.30086,111.8044474
