Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
3/1/23,OilpriceGlobalWTI,73.35,89.18566206,78.82428757,99.38557402,100.1141105,57.12033993,79.39391683
4/1/23,OilpriceGlobalWTI,79.13,88.41116511,79.33190935,101.1258564,99.42211257,53.9942908,81.68958528
5/1/23,OilpriceGlobalWTI,71.67,88.40318361,77.52576853,99.67005485,99.55179022,54.09798761,81.43940517
6/1/23,OilpriceGlobalWTI,70.31,87.90577249,77.84236144,100.4003997,99.63394289,58.0127441,80.99806362
7/1/23,OilpriceGlobalWTI,75.77,88.53671729,78.69178658,101.3960909,100.4986487,61.92001026,84.69062799
8/1/23,OilpriceGlobalWTI,81.37,88.88337218,78.8204439,102.2820662,101.1343297,57.47779713,81.96532793
9/1/23,OilpriceGlobalWTI,89.24,88.25961545,72.6762184,96.45396806,101.1218478,65.62375643,76.79871989
10/1/23,OilpriceGlobalWTI,85.47,88.31847471,73.6552828,97.64438905,101.4697078,72.44554829,82.87918725
11/1/23,OilpriceGlobalWTI,77.58,90.01721741,75.24357464,99.91009979,102.8733159,71.8105679,83.94983171
12/1/23,OilpriceGlobalWTI,72.02,91.57093484,73.86106745,99.712307,104.3637083,72.05464657,84.68124677
1/1/24,OilpriceGlobalWTI,74,92.69548913,76.05792776,101.6706249,105.3682343,65.30517439,84.1403759
2/1/24,OilpriceGlobalWTI,77.36,94.72300376,78.76272773,105.4250281,106.1871842,64.59898187,81.86176858
3/1/24,OilpriceGlobalWTI,81.41,97.18610773,79.22900951,105.8328609,107.131455,71.66675661,88.03527355
4/1/22,CPIinflationrate,6.25,5.673234815,5.416124711,5.857719003,5.83554547,1.62764012,0.36933619
5/1/22,CPIinflationrate,7.02,5.503429522,4.974633127,5.806241686,5.992635109,1.558843439,1.31275192
6/1/22,CPIinflationrate,6.71,5.310719595,4.964788336,6.311254113,5.929595793,1.275226238,3.276911418
7/1/22,CPIinflationrate,6.67,5.196627071,4.287035019,6.234819932,5.949758047,0.724125426,-2.257760294
8/1/22,CPIinflationrate,6.96,5.095046613,3.476702599,6.126313356,5.927644346,0.678166417,2.388729429
9/1/22,CPIinflationrate,8.57,5.073884042,2.906709096,6.275900927,5.985658084,0.552725129,0.099368508
10/1/22,CPIinflationrate,8.82,4.996445865,2.255544385,6.446064418,6.030566458,0.294742476,3.524676949
11/1/22,CPIinflationrate,8.8,4.949607737,1.507571147,6.596297321,6.082885887,0.416927586,1.043691561
12/1/22,CPIinflationrate,8.12,4.901790151,1.677337321,7.670192065,6.125554084,0.537951029,-1.362273907
1/1/23,CPIinflationrate,8.65,4.815467808,1.363878139,8.351997515,6.137150769,0.960184154,-1.138496344
2/1/23,CPIinflationrate,8.68,4.773640725,1.05240261,8.882365969,6.180486294,0.844675817,1.36342178
3/1/23,CPIinflationrate,7.4,4.698912338,0.350794298,8.858584063,6.208344584,0.96848796,-0.669926989
4/1/23,CPIinflationrate,7.17,4.676136677,0.200057395,9.378818524,6.260185686,0.954628773,0.466174719
5/1/23,CPIinflationrate,6.1,4.665539536,-0.730400536,9.401136644,6.309663956,1.064787989,1.827374362
6/1/23,CPIinflationrate,6.38,4.626320533,-1.113192193,10.02060537,6.366082827,1.378838967,3.533200741
7/1/23,CPIinflationrate,6.16,4.626757249,-1.053710045,11.11628358,6.472533134,1.602991402,1.682268451
8/1/23,CPIinflationrate,6.14,4.647468915,-2.262289208,10.99022435,6.586988546,1.669118518,0.047618192
9/1/23,CPIinflationrate,4.53,4.607764927,-2.106033977,12.05280843,6.661218374,1.727981117,4.905127145
10/1/23,CPIinflationrate,3.79,4.597691174,-1.924015131,13.24692424,6.748345991,1.901466905,1.155102361
11/1/23,CPIinflationrate,3.17,4.689709178,-2.486220758,13.60887928,6.907775502,1.956058765,1.545784786
12/1/23,CPIinflationrate,3.71,4.757894083,-2.696220211,14.3005974,7.073903144,2.202047895,-0.54165864
1/1/24,CPIinflationrate,2.89,4.8313412,-1.533329441,16.63053108,7.227439104,2.264857944,2.269333095
2/1/24,CPIinflationrate,2.52,5.050866702,-2.97345365,15.96855725,7.424241238,2.176303198,0.663050719
3/1/24,CPIinflationrate,2.15,5.276773345,-3.307611292,16.52110105,7.650241086,2.499438892,0.806120186
