Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
12/1/23,RealbroadEER,100.85,99.04656528,95.68598658,107.0502607,99.05198984,98.7526296,104.5816762
1/1/24,RealbroadEER,100.68,99.03265965,93.68416771,105.9671219,99.43033924,98.30690491,103.72011
2/1/24,RealbroadEER,100.03,99.23320154,94.07970167,106.6110459,99.61484435,98.88302912,99.21106154
3/1/24,RealbroadEER,99.79,98.73412814,91.55662203,104.3929774,99.15296118,99.28946565,99.30048578
4/1/23,ShorttermIR,4.8,4.78721273,4.637872335,5.007391825,4.795218763,3.927334912,-0.165362793
5/1/23,ShorttermIR,4.79,4.783356679,4.556488842,5.0330727,4.775209169,3.867161654,3.032735002
6/1/23,ShorttermIR,5.02,4.795603411,4.467486635,5.07820735,4.757335425,3.515292236,4.837880025
7/1/23,ShorttermIR,5.22,4.792533846,4.352527121,5.1507033,4.729480607,3.203241217,3.586961999
8/1/23,ShorttermIR,5.23,4.811482474,4.233813293,5.185360949,4.709697379,2.96915929,-0.362434095
9/1/23,ShorttermIR,5.23,4.823733539,4.479723074,5.583401175,4.696541046,3.135328596,0.966999411
10/1/23,ShorttermIR,5.32,4.821222569,4.438101155,5.693705018,4.680758025,3.044368617,1.367844936
11/1/23,ShorttermIR,5.24,4.824077508,4.249924,5.663339011,4.669419292,2.959367039,1.170269239
12/1/23,ShorttermIR,5.19,4.826786899,4.092249863,5.675498933,4.653892889,2.847696789,1.997613518
1/1/24,ShorttermIR,5.17,4.807976925,4.128306448,5.932587826,4.642457068,2.795539353,2.210467642
2/1/24,ShorttermIR,5.09,4.812412699,3.987730502,5.978029395,4.627334292,2.579184214,1.71590761
3/1/24,ShorttermIR,5.04,4.788697566,3.62802927,5.837469774,4.58844736,2.336067549,-0.08223808
4/1/23,OilpriceGlobalWTI,79.13,73.79208613,71.87288999,79.06713914,72.47690511,63.79157532,68.68895567
5/1/23,OilpriceGlobalWTI,71.67,72.77942052,68.47495221,77.8762877,71.14440858,58.7652885,65.91458489
6/1/23,OilpriceGlobalWTI,70.31,73.22148355,68.59598951,80.71275617,71.59868237,59.53231905,70.54551499
7/1/23,OilpriceGlobalWTI,75.77,72.64381034,68.73731217,82.13903878,71.41847836,55.00397752,69.00043649
8/1/23,OilpriceGlobalWTI,81.37,73.81448109,66.74641758,81.6928854,71.99818209,56.31896754,71.44967632
9/1/23,OilpriceGlobalWTI,89.24,74.25155048,65.5508782,82.48644287,72.66323048,60.57684721,66.20553138
10/1/23,OilpriceGlobalWTI,85.47,73.9482052,62.52363153,80.55828252,72.76295889,63.11211665,70.99594837
11/1/23,OilpriceGlobalWTI,77.58,74.08215945,64.56838052,83.8447632,73.22886347,54.50407874,68.29392184
12/1/23,OilpriceGlobalWTI,72.02,73.69099923,64.83680975,85.1463681,73.13315631,45.80793655,66.21340433
1/1/24,OilpriceGlobalWTI,74,73.00026727,63.20819452,84.30172599,73.43157968,41.46759841,67.20455645
2/1/24,OilpriceGlobalWTI,77.36,73.59253254,63.1604285,85.1991556,73.90385434,42.0663321,67.99394503
3/1/24,OilpriceGlobalWTI,81.41,71.87339879,62.11938954,86.0393198,72.57927983,47.78452462,65.90138156
4/1/23,CPIinflationrate,4.41,4.274800398,3.874472323,4.469761825,4.195276117,4.159415046,0.83910366
5/1/23,CPIinflationrate,3.36,4.221312262,3.841621466,4.743237329,4.130208555,3.826556366,3.797214021
6/1/23,CPIinflationrate,2.81,4.183474892,3.469752804,5.039356426,4.063833822,3.516147498,1.274291125
7/1/23,CPIinflationrate,3.27,4.123454541,2.977391267,5.362699148,4.003940207,3.128667135,3.056045383
8/1/23,CPIinflationrate,4,4.119530951,2.210019432,5.736285019,3.965417838,3.228698752,3.875808035
9/1/23,CPIinflationrate,3.8,4.084171025,1.964125852,6.423464563,3.920026541,2.606541529,0.326864696
10/1/23,CPIinflationrate,3.12,4.008135871,0.088094638,5.824758386,3.834224379,2.659847611,4.879855314
11/1/23,CPIinflationrate,3.12,3.941818418,-0.600471548,6.523329785,3.742311794,2.430622512,3.349161919
12/1/23,CPIinflationrate,3.4,3.89196086,-0.525906724,8.277127113,3.682965027,2.035720876,1.959641246
1/1/24,CPIinflationrate,2.86,3.746876792,-2.404201337,8.121222182,3.509593076,1.327067697,0.352366198
2/1/24,CPIinflationrate,2.78,3.726897122,-2.078810489,10.18916044,3.455027755,1.389433037,2.69399196
3/1/24,CPIinflationrate,2.9,3.631999063,-4.843737782,9.040530735,3.366006334,1.046015728,1.943327262
