Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
12/1/23,ShorttermIR,-0.04,-0.028671591,-1.394477154,2.194565654,-0.049409867,-0.02382616,0.710714793
1/1/24,ShorttermIR,-0.01,-0.018412554,-1.856406683,2.392956401,-0.033147466,-0.006617921,-2.981572598
2/1/24,ShorttermIR,-0.01,-0.019605092,-2.61919173,2.337366504,-0.033933065,-2.12E-05,1.151373918
3/1/24,ShorttermIR,0.07,-0.024332824,-2.961984307,2.686644319,-0.032185619,0.006632384,-1.253936721
4/1/23,OilpriceGlobalWTI,79.13,72.46452092,69.93683894,76.71996438,73.96505894,72.5768846,69.79949502
5/1/23,OilpriceGlobalWTI,71.67,70.59470297,66.82339768,76.65551528,74.0308631,72.92519474,66.43537866
6/1/23,OilpriceGlobalWTI,70.31,70.55618501,63.55066994,75.38997911,74.57897397,72.60945098,70.74337617
7/1/23,OilpriceGlobalWTI,75.77,68.71773517,63.51983908,76.72303646,74.38786761,69.26806697,71.75613667
8/1/23,OilpriceGlobalWTI,81.37,69.4125947,63.96043156,78.32442397,75.50445782,72.72583065,74.935376
9/1/23,OilpriceGlobalWTI,89.24,69.02982064,62.88791187,78.76889837,76.64700762,68.01837323,65.6005752
10/1/23,OilpriceGlobalWTI,85.47,68.17077003,58.36251017,75.69994983,77.21751706,65.03304708,68.1105124
11/1/23,OilpriceGlobalWTI,77.58,67.58524971,59.21799212,77.5216647,78.00026906,63.26443223,68.83881332
12/1/23,OilpriceGlobalWTI,72.02,66.28624735,56.42038035,75.78401207,78.21349804,60.32646855,69.71246294
1/1/24,OilpriceGlobalWTI,74,64.8332051,56.05770275,75.72319804,78.72367932,60.19541684,67.6654301
2/1/24,OilpriceGlobalWTI,77.36,64.10715995,53.95926809,75.33623266,79.14312605,58.94141753,72.00344822
3/1/24,OilpriceGlobalWTI,81.41,61.0809328,50.20708053,73.25951851,77.97563773,58.82035603,65.39091438
4/1/23,CPIinflationrate,3.55,3.293447545,3.077170293,3.535595158,3.24256112,1.48726352,2.840851153
5/1/23,CPIinflationrate,3.24,3.301701841,2.421755159,4.517352731,3.268673645,1.596757118,1.744825528
6/1/23,CPIinflationrate,3.34,3.361412175,0.642232465,5.20002522,3.313204153,1.645595101,-2.401793635
7/1/23,CPIinflationrate,3.32,3.390100385,-0.317823783,7.450249277,3.401076476,1.574400148,1.395275641
8/1/23,CPIinflationrate,3.12,3.453476836,-3.906512054,7.166479307,3.446847546,1.455561394,-2.293017148
9/1/23,CPIinflationrate,3.01,3.519544777,-3.2275986,11.22079948,3.563816501,1.232602494,1.655566284
10/1/23,CPIinflationrate,3.28,3.614566062,-6.413504945,11.95488389,3.710836435,1.27423245,1.424355658
11/1/23,CPIinflationrate,2.89,3.715696005,-10.03188756,12.70283001,3.865913178,0.947682729,1.08168808
12/1/23,CPIinflationrate,2.59,3.758751665,-16.09248133,12.20003285,3.970122261,1.179503417,0.621321081
1/1/24,CPIinflationrate,2.1,3.939745468,-17.72063663,15.47198473,4.251620211,1.129445495,1.313788669
2/1/24,CPIinflationrate,2.79,3.96572028,-19.683041,18.80905952,4.326582647,1.090972658,3.799631406
3/1/24,CPIinflationrate,2.68,3.988688098,-21.24261513,22.57082645,4.428301845,1.06699916,-2.583280628
