Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
5/1/22,OilpriceGlobalWTI,109.71,102.8617636,97.88347477,107.3960745,108.75158,72.15064943,88.39006265
6/1/22,OilpriceGlobalWTI,114.68,99.89620245,93.00085456,105.2849767,105.5524995,71.10629609,92.49711616
7/1/22,OilpriceGlobalWTI,101.92,98.54606747,92.55675372,106.4523235,103.4191239,72.78976768,87.45719673
8/1/22,OilpriceGlobalWTI,93.69,96.81500474,85.74678699,101.0484848,101.6099957,71.44907909,86.62183517
9/1/22,OilpriceGlobalWTI,84.4,96.99528989,88.16218143,104.8319938,101.4522087,68.31527536,88.71690021
10/1/22,OilpriceGlobalWTI,87.29,95.46521544,88.78198386,107.0784197,100.1541468,64.2741078,89.99511163
11/1/22,OilpriceGlobalWTI,84.08,95.87287598,87.51372219,106.7297307,100.2794816,58.84777774,90.62291392
12/1/22,OilpriceGlobalWTI,76.58,95.50292612,81.48429097,101.8331748,100.2864439,54.6698189,82.72778407
1/1/23,OilpriceGlobalWTI,78.25,94.40418826,83.41799414,104.3414969,99.55113362,55.51976631,83.50688416
2/1/23,OilpriceGlobalWTI,77.03,93.61510289,80.67642103,102.0351119,98.73842047,53.90818604,84.72822315
3/1/23,OilpriceGlobalWTI,73.35,91.99695536,81.81661609,103.6154057,97.14541567,49.77747676,81.27552671
4/1/23,OilpriceGlobalWTI,79.13,91.13515466,80.37603773,103.6355027,95.85034777,55.41119534,84.07041409
5/1/23,OilpriceGlobalWTI,71.67,91.05285112,82.15606708,105.4583818,95.68606757,58.68114713,83.28444319
6/1/23,OilpriceGlobalWTI,70.31,90.62086947,79.89911874,103.9261567,95.63311305,61.46963912,82.40317218
7/1/23,OilpriceGlobalWTI,75.77,91.37165231,81.00467563,105.3246169,96.45682199,64.72636703,84.82400656
8/1/23,OilpriceGlobalWTI,81.37,91.56044289,77.42087384,102.8508698,96.87345601,65.25223321,84.86969566
