Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
7/1/22,CPIinflationrate,2.61,1.251880627,-4.126934637,3.931537679,1.387000614,1.559055829,-7.021913456
8/1/22,CPIinflationrate,3.01,1.229680187,-4.416702582,8.06809152,1.322542453,1.538009728,-4.203495668
9/1/22,CPIinflationrate,3,1.280494359,-6.70160518,10.45541568,1.326503237,1.505691388,0.128290341
10/1/22,CPIinflationrate,3.8,1.26212457,-10.40529613,11.21875185,1.348699191,1.265828392,3.912870967
11/1/22,CPIinflationrate,3.8,1.328391596,-11.04618821,15.38252551,1.384917127,1.222526581,-1.644318282
12/1/22,CPIinflationrate,4,1.330529157,-12.23353998,19.62843674,1.393549332,1.098682671,-2.057491903
1/1/23,CPIinflationrate,4.39,1.299656525,-15.97377315,22.2065551,1.361533443,0.613074098,-7.05384142
2/1/23,CPIinflationrate,3.28,1.264108232,-17.45250293,26.23317721,1.2994128,0.321549093,0.167846099
3/1/23,CPIinflationrate,3.26,1.214073322,-16.60048072,32.69219545,1.255753461,0.511463992,-2.656172282
4/1/23,CPIinflationrate,3.55,1.163003863,-30.72723553,25.00247818,1.189847708,0.318450541,-1.951444703
5/1/23,CPIinflationrate,3.24,1.153033932,-34.04183132,27.9920967,1.191908673,0.35261718,-0.254740515
6/1/23,CPIinflationrate,3.34,1.141608859,-33.26107113,34.14758121,1.216276645,0.050105554,2.215674103
7/1/23,CPIinflationrate,3.32,1.169408296,-40.69634006,32.86963231,1.260054539,-0.034602009,3.527509855
8/1/23,CPIinflationrate,3.12,1.160800792,-42.79458095,36.85459286,1.296857091,-0.131646345,-2.897144447
9/1/23,CPIinflationrate,3.01,1.155471491,-43.502629,43.1724474,1.279855373,-0.318485199,3.943266382
10/1/23,CPIinflationrate,3.28,1.156788059,-39.62248171,53.97272181,1.243133787,-0.200635058,5.319026402
11/1/23,CPIinflationrate,2.89,1.17989086,-45.52652856,52.68225162,1.251412019,-0.249120394,1.538873699
12/1/23,CPIinflationrate,2.59,1.267277675,-49.46126227,54.46489366,1.36950808,-0.182836156,-2.026033094
1/1/24,CPIinflationrate,2.1,1.334653115,-42.31057473,68.83881982,1.4767927,-0.121022903,-1.299275714
2/1/24,CPIinflationrate,2.79,1.356836201,-38.91885592,79.51118436,1.505031726,-0.11877844,0.648689952
3/1/24,CPIinflationrate,2.68,1.441936767,-45.30921419,79.95095905,1.550073782,0.16917373,0.495785864
