Date,Variable,Ground Truth,SZBVAR,Lower,Upper,VAR,CatBoost,Nbeats
2/1/24,OilpriceGlobalWTI,77.36,90.13058859,78.32112425,104.4925122,107.8239573,62.26094121,95.7740623
3/1/24,OilpriceGlobalWTI,81.41,89.95696177,80.16974439,106.3077421,108.3486417,65.85363355,99.41687851
4/1/22,CPIinflationrate,8.26,8.426655442,8.09920468,8.674193631,9.01453826,2.961817666,2.445692686
5/1/22,CPIinflationrate,8.58,8.310866572,7.700827903,8.70557867,9.12964668,2.111696688,2.91601905
6/1/22,CPIinflationrate,9.06,8.152070002,7.584831017,9.077776762,9.024511733,2.063213077,4.657288248
7/1/22,CPIinflationrate,8.52,8.082250597,6.864422471,8.865286917,8.930794311,1.881059111,0.704624963
8/1/22,CPIinflationrate,8.26,7.98834216,6.700547526,9.142938481,8.891594519,2.223168476,3.180297224
9/1/22,CPIinflationrate,8.2,7.983835463,6.302802095,9.359154369,8.932440858,1.791254187,0.557096493
10/1/22,CPIinflationrate,7.75,7.896249765,5.943469719,9.504153887,8.987421542,2.326384305,2.880278344
11/1/22,CPIinflationrate,7.11,7.915977431,5.835427198,10.03826758,9.075090332,1.725686468,0.256646229
12/1/22,CPIinflationrate,6.45,7.913400039,5.302415516,10.07651169,9.189768059,1.868213324,4.254355511
1/1/23,CPIinflationrate,6.41,7.857200867,5.566839217,10.9771107,9.258238965,1.225464336,0.330883543
2/1/23,CPIinflationrate,6.04,7.814303798,5.102599218,11.13520011,9.278116824,1.157376807,1.860821218
3/1/23,CPIinflationrate,4.98,7.716357626,5.054057203,11.70670746,9.241274392,1.279499935,3.619806927
4/1/23,CPIinflationrate,4.93,7.653796741,4.670284837,11.83922435,9.175292027,1.054092514,-0.062204343
5/1/23,CPIinflationrate,4.05,7.648512878,3.222529916,10.98945484,9.153214914,1.477403592,0.99491219
6/1/23,CPIinflationrate,2.97,7.624202187,4.074096222,12.40896775,9.167416753,2.085849494,3.249066528
7/1/23,CPIinflationrate,3.18,7.664500828,2.790425475,11.65431337,9.238691156,1.998638622,1.354507274
8/1/23,CPIinflationrate,3.67,7.661905028,4.09905467,13.74031585,9.315292727,1.998676637,2.317946948
9/1/23,CPIinflationrate,3.7,7.628254214,3.578518732,13.97910765,9.362959582,1.976206005,1.889897788
10/1/23,CPIinflationrate,3.24,7.62412854,3.484891691,14.51137071,9.397790442,2.169171255,3.473056224
11/1/23,CPIinflationrate,3.14,7.679333673,1.840704194,13.57955301,9.479562513,2.406884156,-0.057816831
12/1/23,CPIinflationrate,3.35,7.720396925,1.314506097,13.71617204,9.608633507,2.178188468,2.308202518
1/1/24,CPIinflationrate,3.09,7.709190122,0.469911145,13.41124593,9.714882276,2.562818297,2.620319803
2/1/24,CPIinflationrate,3.15,7.650355626,1.390921164,14.96507281,9.742345142,3.235656479,2.121297799
3/1/24,CPIinflationrate,3.48,7.59615409,1.081336059,15.12828067,9.729359363,3.342323388,3.204746362
